# refer resolution       0.855516
     4.833667      4.833667      4.833667      4.105246
     4.842222      4.842222      4.842222      4.082341
     4.850778      4.850778      4.850778      4.059274
     4.859333      4.859333      4.859333      4.036047
     4.867888      4.867888      4.867888      4.012667
     4.876443      4.876443      4.876443      3.989139
     4.884998      4.884998      4.884998      3.965477
     4.893553      4.893553      4.893553      3.941671
     4.902109      4.902109      4.902109      3.917740
     4.910664      4.910664      4.910664      3.893690
     4.919219      4.919219      4.919219      3.869524
     4.927774      4.927774      4.927774      3.845240
     4.936329      4.936329      4.936329      3.820868
     4.944884      4.944884      4.944884      3.796394
     4.953440      4.953440      4.953440      3.771825
     4.961995      4.961995      4.961995      3.747177
     4.970550      4.970550      4.970550      3.722449
     4.979105      4.979105      4.979105      3.697654
     4.987660      4.987660      4.987660      3.672796
     4.996215      4.996215      4.996215      3.647878
     5.004770      5.004770      5.004770      3.622905
     5.013326      5.013326      5.013326      3.597896
     5.021881      5.021881      5.021881      3.572840
     5.030436      5.030436      5.030436      3.547750
     5.038991      5.038991      5.038991      3.522636
     5.047546      5.047546      5.047546      3.497498
     5.056101      5.056101      5.056101      3.472346
     5.064657      5.064657      5.064657      3.447202
     5.073212      5.073212      5.073212      3.422049
     5.081767      5.081767      5.081767      3.396900
     5.090322      5.090322      5.090322      3.371757
     5.098877      5.098877      5.098877      3.346637
     5.107432      5.107432      5.107432      3.321539
     5.115988      5.115988      5.115988      3.296474
     5.124543      5.124543      5.124543      3.271453
     5.133098      5.133098      5.133098      3.246474
     5.141653      5.141653      5.141653      3.221534
     5.150208      5.150208      5.150208      3.196660
     5.158763      5.158763      5.158763      3.171851
     5.167319      5.167319      5.167319      3.147103
     5.175874      5.175874      5.175874      3.122430
     5.184429      5.184429      5.184429      3.097842
     5.192984      5.192984      5.192984      3.073345
     5.201539      5.201539      5.201539      3.048934
     5.210094      5.210094      5.210094      3.024629
     5.218650      5.218650      5.218650      3.000428
     5.227205      5.227205      5.227205      2.976330
     5.235760      5.235760      5.235760      2.952371
     5.244315      5.244315      5.244315      2.928523
     5.252870      5.252870      5.252870      2.904811
     5.261425      5.261425      5.261425      2.881236
     5.269981      5.269981      5.269981      2.857798
     5.278536      5.278536      5.278536      2.834520
     5.287091      5.287091      5.287091      2.811385
     5.295646      5.295646      5.295646      2.788416
     5.304201      5.304201      5.304201      2.765618
     5.312756      5.312756      5.312756      2.742990
     5.321312      5.321312      5.321312      2.720539
     5.329867      5.329867      5.329867      2.698272
     5.338422      5.338422      5.338422      2.676196
     5.346977      5.346977      5.346977      2.654313
     5.355532      5.355532      5.355532      2.632635
     5.364087      5.364087      5.364087      2.611160
     5.372643      5.372643      5.372643      2.589894
     5.381198      5.381198      5.381198      2.568853
     5.389753      5.389753      5.389753      2.548036
     5.398308      5.398308      5.398308      2.527443
     5.406863      5.406863      5.406863      2.507088
     5.415418      5.415418      5.415418      2.486967
     5.423973      5.423973      5.423973      2.467085
     5.432529      5.432529      5.432529      2.447457
     5.441084      5.441084      5.441084      2.428078
     5.449639      5.449639      5.449639      2.408958
     5.458194      5.458194      5.458194      2.390098
     5.466749      5.466749      5.466749      2.371506
     5.475304      5.475304      5.475304      2.353181
     5.483860      5.483860      5.483860      2.335135
     5.492415      5.492415      5.492415      2.317358
     5.500970      5.500970      5.500970      2.299873
     5.509525      5.509525      5.509525      2.282665
     5.518080      5.518080      5.518080      2.265752
     5.526635      5.526635      5.526635      2.249128
     5.535191      5.535191      5.535191      2.232797
     5.543746      5.543746      5.543746      2.216770
     5.552301      5.552301      5.552301      2.201035
     5.560856      5.560856      5.560856      2.185607
     5.569411      5.569411      5.569411      2.170486
     5.577966      5.577966      5.577966      2.155668
     5.586522      5.586522      5.586522      2.141167
     5.595077      5.595077      5.595077      2.126971
     5.603632      5.603632      5.603632      2.113088
     5.612187      5.612187      5.612187      2.099515
     5.620742      5.620742      5.620742      2.086261
     5.629297      5.629297      5.629297      2.073318
     5.637853      5.637853      5.637853      2.060693
     5.646408      5.646408      5.646408      2.048386
     5.654963      5.654963      5.654963      2.036386
     5.663518      5.663518      5.663518      2.024705
     5.672073      5.672073      5.672073      2.013339
